TestType,TestName,SerializerType,SerializerName,RunNumber,RunException,DoGc,SerSupported,SerIterations,SerExceptions,SerAborts,FirstSerAbortMsg,SerDurationMs,SerDurationTicks,SerOpsSec,PayloadSize,DeserSupported,DeserIterations,DeserExceptions,DeserAborts,FirstDeserAbortMsg,DeserDurationMs,DeserDurationTicks,DeserOpsSec
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","22",,"True","True","1","0","0",,"5","17549","178","288072","True","1","0","0",,"4","14232","219"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","23",,"True","True","1","0","0",,"5","17764","176","288072","True","1","0","0",,"4","13759","227"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","24",,"True","True","1","0","0",,"5","17749","176","288072","True","1","0","0",,"4","13847","225"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","25",,"True","True","1","0","0",,"5","17926","174","288072","True","1","0","0",,"4","13849","225"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","26",,"True","True","1","0","0",,"5","17787","175","288072","True","1","0","0",,"4","13735","227"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","27",,"True","True","1","0","0",,"5","17645","177","288072","True","1","0","0",,"4","13838","225"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","28",,"True","True","1","0","0",,"5","17773","175","288072","True","1","0","0",,"4","14021","223"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","29",,"True","True","1","0","0",,"5","17783","175","288072","True","1","0","0",,"4","13843","225"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","30",,"True","True","1","0","0",,"5","17567","177","288072","True","1","0","0",,"4","13704","228"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","31",,"True","True","1","0","0",,"5","17865","175","288072","True","1","0","0",,"5","16168","193"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","32",,"True","True","1","0","0",,"5","18745","166","288072","True","1","0","0",,"4","14517","215"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","33",,"True","True","1","0","0",,"5","17470","178","288072","True","1","0","0",,"4","13997","223"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","34",,"True","True","1","0","0",,"5","17652","177","288072","True","1","0","0",,"4","14061","222"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","35",,"True","True","1","0","0",,"5","17619","177","288072","True","1","0","0",,"4","13947","224"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","36",,"True","True","1","0","0",,"5","17924","174","288072","True","1","0","0",,"4","13733","227"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","37",,"True","True","1","0","0",,"5","17617","177","288072","True","1","0","0",,"4","13952","224"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","38",,"True","True","1","0","0",,"5","17829","175","288072","True","1","0","0",,"4","13649","229"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","39",,"True","True","1","0","0",,"5","17879","174","288072","True","1","0","0",,"4","13784","226"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","40",,"True","True","1","0","0",,"5","18064","173","288072","True","1","0","0",,"4","14356","217"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","41",,"True","True","1","0","0",,"5","17685","176","288072","True","1","0","0",,"4","14018","223"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","42",,"True","True","1","0","0",,"5","17576","177","288072","True","1","0","0",,"4","13971","223"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","43",,"True","True","1","0","0",,"5","17591","177","288072","True","1","0","0",,"4","13939","224"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","44",,"True","True","1","0","0",,"5","17687","176","288072","True","1","0","0",,"4","14167","220"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","45",,"True","True","1","0","0",,"5","17923","174","288072","True","1","0","0",,"4","14305","218"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","46",,"True","True","1","0","0",,"5","17893","174","288072","True","1","0","0",,"4","13975","223"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","47",,"True","True","1","0","0",,"5","17758","176","288072","True","1","0","0",,"4","13969","223"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","48",,"True","True","1","0","0",,"5","17743","176","288072","True","1","0","0",,"4","13813","226"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","49",,"True","True","1","0","0",,"6","19375","161","288072","True","1","0","0",,"4","14939","209"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","50",,"True","True","1","0","0",,"5","18756","166","288072","True","1","0","0",,"4","14579","214"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","51",,"True","True","1","0","0",,"5","18038","173","288072","True","1","0","0",,"4","14186","220"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","52",,"True","True","1","0","0",,"6","19060","164","288072","True","1","0","0",,"4","14326","218"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","53",,"True","True","1","0","0",,"5","18011","173","288072","True","1","0","0",,"4","14121","221"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","54",,"True","True","1","0","0",,"5","17930","174","288072","True","1","0","0",,"4","13851","225"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","55",,"True","True","1","0","0",,"5","18027","173","288072","True","1","0","0",,"4","14034","222"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","56",,"True","True","1","0","0",,"5","17680","176","288072","True","1","0","0",,"4","13813","226"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","57",,"True","True","1","0","0",,"5","17779","175","288072","True","1","0","0",,"4","13693","228"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","58",,"True","True","1","0","0",,"5","18234","171","288072","True","1","0","0",,"4","14146","221"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","59",,"True","True","1","0","0",,"5","17830","175","288072","True","1","0","0",,"4","13914","224"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","60",,"True","True","1","0","0",,"5","17600","177","288072","True","1","0","0",,"4","13897","225"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","61",,"True","True","1","0","0",,"5","17695","176","288072","True","1","0","0",,"4","13922","224"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","62",,"True","True","1","0","0",,"5","17487","178","288072","True","1","0","0",,"4","13809","226"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","63",,"True","True","1","0","0",,"5","17456","179","288072","True","1","0","0",,"4","13790","226"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","64",,"True","True","1","0","0",,"5","17459","179","288072","True","1","0","0",,"4","13869","225"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","65",,"True","True","1","0","0",,"5","17823","175","288072","True","1","0","0",,"4","14010","223"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","66",,"True","True","1","0","0",,"5","18433","169","288072","True","1","0","0",,"4","13816","226"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","67",,"True","True","1","0","0",,"5","17910","174","288072","True","1","0","0",,"4","13693","228"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","68",,"True","True","1","0","0",,"5","17657","177","288072","True","1","0","0",,"4","13844","225"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","69",,"True","True","1","0","0",,"5","17537","178","288072","True","1","0","0",,"4","13721","227"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","70",,"True","True","1","0","0",,"5","17658","177","288072","True","1","0","0",,"4","13773","227"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","71",,"True","True","1","0","0",,"5","17537","178","288072","True","1","0","0",,"4","13796","226"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","72",,"True","True","1","0","0",,"5","17491","178","288072","True","1","0","0",,"4","13922","224"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","73",,"True","True","1","0","0",,"5","17329","180","288072","True","1","0","0",,"4","13971","223"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","74",,"True","True","1","0","0",,"5","18058","173","288072","True","1","0","0",,"4","13690","228"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","75",,"True","True","1","0","0",,"5","17608","177","288072","True","1","0","0",,"4","13597","229"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","76",,"True","True","1","0","0",,"5","17649","177","288072","True","1","0","0",,"4","13690","228"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","77",,"True","True","1","0","0",,"5","17669","176","288072","True","1","0","0",,"4","13747","227"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","78",,"True","True","1","0","0",,"5","17658","177","288072","True","1","0","0",,"4","13639","229"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","79",,"True","True","1","0","0",,"5","17753","176","288072","True","1","0","0",,"4","13808","226"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","80",,"True","True","1","0","0",,"5","17504","178","288072","True","1","0","0",,"4","14524","215"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","81",,"True","True","1","0","0",,"5","17514","178","288072","True","1","0","0",,"4","14149","220"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","82",,"True","True","1","0","0",,"5","18310","170","288072","True","1","0","0",,"4","14151","220"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","83",,"True","True","1","0","0",,"6","19133","163","288072","True","1","0","0",,"4","15040","207"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","84",,"True","True","1","0","0",,"6","19221","162","288072","True","1","0","0",,"5","15696","199"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","85",,"True","True","1","0","0",,"6","19128","163","288072","True","1","0","0",,"4","15222","205"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","86",,"True","True","1","0","0",,"6","19151","163","288072","True","1","0","0",,"4","15447","202"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","87",,"True","True","1","0","0",,"6","19591","159","288072","True","1","0","0",,"4","15085","207"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","88",,"True","True","1","0","0",,"6","19175","163","288072","True","1","0","0",,"4","15140","206"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","89",,"True","True","1","0","0",,"6","19233","162","288072","True","1","0","0",,"4","15141","206"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","90",,"True","True","1","0","0",,"6","19296","162","288072","True","1","0","0",,"4","15149","206"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","91",,"True","True","1","0","0",,"6","19332","161","288072","True","1","0","0",,"5","15701","199"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","92",,"True","True","1","0","0",,"6","19438","160","288072","True","1","0","0",,"4","15179","206"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","93",,"True","True","1","0","0",,"6","19266","162","288072","True","1","0","0",,"4","14968","208"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","94",,"True","True","1","0","0",,"6","19305","161","288072","True","1","0","0",,"5","16009","195"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","95",,"True","True","1","0","0",,"6","19101","163","288072","True","1","0","0",,"4","15054","207"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","96",,"True","True","1","0","0",,"6","19032","164","288072","True","1","0","0",,"4","15245","205"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","97",,"True","True","1","0","0",,"5","18706","167","288072","True","1","0","0",,"4","15409","202"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","98",,"True","True","1","0","0",,"6","19112","163","288072","True","1","0","0",,"4","15460","202"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 100","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","99",,"True","True","1","0","0",,"6","19045","164","288072","True","1","0","0",,"4","15205","205"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","0",,"True","True","1","0","0",,"62","196616","15","2867545","True","1","0","0",,"48","150422","20"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","1",,"True","True","1","0","0",,"61","192095","16","2867545","True","1","0","0",,"47","149753","20"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","2",,"True","True","1","0","0",,"58","184166","16","2867545","True","1","0","0",,"44","139315","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","3",,"True","True","1","0","0",,"57","180690","17","2867545","True","1","0","0",,"44","139113","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","4",,"True","True","1","0","0",,"55","173529","18","2867545","True","1","0","0",,"44","139230","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","5",,"True","True","1","0","0",,"58","182292","17","2867545","True","1","0","0",,"45","142168","21"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","6",,"True","True","1","0","0",,"56","176935","17","2867545","True","1","0","0",,"44","140067","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","7",,"True","True","1","0","0",,"56","175113","17","2867545","True","1","0","0",,"44","139671","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","8",,"True","True","1","0","0",,"55","173570","18","2867545","True","1","0","0",,"47","148534","21"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","9",,"True","True","1","0","0",,"59","186897","16","2867545","True","1","0","0",,"45","142641","21"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","10",,"True","True","1","0","0",,"55","173845","17","2867545","True","1","0","0",,"45","141553","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","11",,"True","True","1","0","0",,"56","176030","17","2867545","True","1","0","0",,"45","141357","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","12",,"True","True","1","0","0",,"56","177193","17","2867545","True","1","0","0",,"45","142111","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","13",,"True","True","1","0","0",,"55","174067","17","2867545","True","1","0","0",,"44","139074","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","14",,"True","True","1","0","0",,"57","180675","17","2867545","True","1","0","0",,"44","139314","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","15",,"True","True","1","0","0",,"55","174283","17","2867545","True","1","0","0",,"44","139173","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","16",,"True","True","1","0","0",,"56","176644","17","2867545","True","1","0","0",,"45","142006","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","17",,"True","True","1","0","0",,"59","186543","16","2867545","True","1","0","0",,"45","140939","22"
"Serbench.Specimens.Tests.MsgBatching","Personal Count: 1000","Serbench.StockSerializers.MSBinaryFormatter","MS.BinaryFormatter","18",,"True","True","1","0","0",,"56","177438","17","2867545","True","1","0","0",,"44","138735","22"
